,XIdentifier,Date,Time,RoundTime,Unitnumber,Antennanumber,Transpondertype,Transpondercode,Weight,Inputstatus,Outputstatus,Event,GPScoordinates
1,"""1"",""186258",05/06/2021,19:35:59,19:36:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
2,"""2"",""186259",05/06/2021,19:36:02,19:36:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
3,"""3"",""186260",05/06/2021,19:45:31,19:45:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4,"""4"",""186261",06/06/2021,05:43:36,05:43:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
5,"""5"",""186262",06/06/2021,06:09:22,06:09:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
6,"""6"",""186263",06/06/2021,06:19:39,06:19:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
7,"""7"",""186264",06/06/2021,06:19:40,06:19:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
8,"""8"",""186265",06/06/2021,07:47:22,07:47:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
9,"""9"",""186266",06/06/2021,08:28:26,08:28:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
10,"""10"",""186267",06/06/2021,08:28:27,08:28:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
11,"""11"",""186268",06/06/2021,14:26:40,14:26:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
12,"""12"",""186269",06/06/2021,14:31:28,14:31:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
13,"""13"",""186270",06/06/2021,14:31:35,14:31:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
14,"""14"",""186271",06/06/2021,14:31:35,14:31:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
15,"""15"",""186272",06/06/2021,14:31:36,14:31:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
16,"""16"",""186273",06/06/2021,14:31:38,14:31:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
17,"""17"",""186274",06/06/2021,14:53:39,14:53:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
18,"""18"",""186275",06/06/2021,14:53:41,14:53:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
19,"""19"",""186276",06/06/2021,14:53:42,14:53:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
20,"""20"",""186277",06/06/2021,15:32:55,15:33:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
21,"""21"",""186278",06/06/2021,15:32:56,15:33:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
22,"""22"",""186279",06/06/2021,15:32:57,15:33:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
23,"""23"",""186280",06/06/2021,15:32:57,15:33:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
24,"""24"",""186281",06/06/2021,15:32:58,15:33:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
25,"""25"",""186282",06/06/2021,15:33:05,15:33:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
26,"""26"",""186283",06/06/2021,15:33:31,15:33:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
27,"""27"",""186284",06/06/2021,15:33:31,15:33:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
28,"""28"",""186285",06/06/2021,15:33:32,15:33:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
29,"""29"",""186286",06/06/2021,15:33:32,15:33:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
30,"""30"",""186287",06/06/2021,15:33:35,15:33:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
31,"""31"",""186288",06/06/2021,15:33:51,15:33:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
32,"""32"",""186289",06/06/2021,15:33:51,15:33:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
33,"""33"",""186290",06/06/2021,15:33:52,15:33:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
34,"""34"",""186291",06/06/2021,15:33:52,15:33:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
35,"""35"",""186292",06/06/2021,15:33:53,15:34:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
36,"""36"",""186293",06/06/2021,15:33:54,15:34:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
37,"""37"",""186294",06/06/2021,15:33:54,15:34:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
38,"""38"",""186295",06/06/2021,15:33:55,15:34:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
39,"""39"",""186296",06/06/2021,15:46:07,15:46:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
40,"""40"",""186297",06/06/2021,15:46:10,15:46:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
41,"""41"",""186298",06/06/2021,15:46:12,15:46:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
42,"""42"",""186299",06/06/2021,15:46:12,15:46:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
43,"""43"",""186300",06/06/2021,15:46:13,15:46:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
44,"""44"",""186301",06/06/2021,15:46:14,15:46:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
45,"""45"",""186302",06/06/2021,15:46:14,15:46:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
46,"""46"",""186303",06/06/2021,15:46:15,15:46:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
47,"""47"",""186304",06/06/2021,15:46:16,15:46:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
48,"""48"",""186305",06/06/2021,15:46:16,15:46:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
49,"""49"",""186306",06/06/2021,15:46:17,15:46:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
50,"""50"",""186307",06/06/2021,15:46:17,15:46:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
51,"""51"",""186308",06/06/2021,15:46:18,15:46:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
52,"""52"",""186309",06/06/2021,15:46:18,15:46:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
53,"""53"",""186310",06/06/2021,15:46:19,15:46:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
54,"""54"",""186311",06/06/2021,15:46:19,15:46:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
55,"""55"",""186312",06/06/2021,15:46:20,15:46:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
56,"""56"",""186313",06/06/2021,15:46:20,15:46:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
57,"""57"",""186314",06/06/2021,15:46:21,15:46:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
58,"""58"",""186315",06/06/2021,15:46:22,15:46:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
59,"""59"",""186316",06/06/2021,15:46:23,15:46:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
60,"""60"",""186317",06/06/2021,15:46:23,15:46:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
61,"""61"",""186318",06/06/2021,15:46:24,15:46:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
62,"""62"",""186319",06/06/2021,15:46:24,15:46:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
63,"""63"",""186320",06/06/2021,15:46:25,15:46:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
64,"""64"",""186321",06/06/2021,15:46:25,15:46:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
65,"""65"",""186322",06/06/2021,15:46:26,15:46:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
66,"""66"",""186323",06/06/2021,15:46:27,15:46:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
67,"""67"",""186324",06/06/2021,15:46:27,15:46:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
68,"""68"",""186325",06/06/2021,15:46:28,15:46:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
69,"""69"",""186326",06/06/2021,15:46:28,15:46:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
70,"""70"",""186327",06/06/2021,15:46:29,15:46:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
71,"""71"",""186328",06/06/2021,15:46:29,15:46:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
72,"""72"",""186329",06/06/2021,15:46:30,15:46:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
73,"""73"",""186330",06/06/2021,15:46:31,15:46:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
74,"""74"",""186331",06/06/2021,15:46:31,15:46:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
75,"""75"",""186332",06/06/2021,15:46:33,15:46:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
76,"""76"",""186333",06/06/2021,15:46:34,15:46:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
77,"""77"",""186334",06/06/2021,15:46:35,15:46:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
78,"""78"",""186335",06/06/2021,15:46:36,15:46:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
79,"""79"",""186336",06/06/2021,15:46:37,15:46:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
80,"""80"",""186337",06/06/2021,15:46:37,15:46:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
81,"""81"",""186338",06/06/2021,15:46:38,15:46:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
82,"""82"",""186339",06/06/2021,15:46:39,15:46:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
83,"""83"",""186340",06/06/2021,15:46:39,15:46:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
84,"""84"",""186341",06/06/2021,15:46:40,15:46:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
85,"""85"",""186342",06/06/2021,15:46:40,15:46:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
86,"""86"",""186343",06/06/2021,15:46:41,15:46:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
87,"""87"",""186344",06/06/2021,15:46:41,15:46:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
88,"""88"",""186345",06/06/2021,15:46:42,15:46:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
89,"""89"",""186346",06/06/2021,15:46:42,15:46:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
90,"""90"",""186347",06/06/2021,15:46:44,15:46:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
91,"""91"",""186348",06/06/2021,15:46:47,15:46:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
92,"""92"",""186349",06/06/2021,15:46:47,15:46:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
93,"""93"",""186350",06/06/2021,15:46:48,15:46:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
94,"""94"",""186351",06/06/2021,15:49:49,15:49:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
95,"""95"",""186352",06/06/2021,15:49:50,15:49:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
96,"""96"",""186353",06/06/2021,15:49:50,15:49:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
97,"""97"",""186354",06/06/2021,15:49:51,15:49:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
98,"""98"",""186355",06/06/2021,15:49:52,15:49:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
99,"""99"",""186356",06/06/2021,15:49:52,15:49:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
100,"""100"",""186357",06/06/2021,15:49:53,15:50:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
101,"""101"",""186358",06/06/2021,15:49:53,15:50:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
102,"""102"",""186359",06/06/2021,15:49:54,15:50:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
103,"""103"",""186360",06/06/2021,15:49:55,15:50:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
104,"""104"",""186361",06/06/2021,15:49:55,15:50:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
105,"""105"",""186362",06/06/2021,15:49:56,15:50:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
106,"""106"",""186363",06/06/2021,15:49:56,15:50:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
107,"""107"",""186364",06/06/2021,15:49:57,15:50:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
108,"""108"",""186365",06/06/2021,15:49:57,15:50:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
109,"""109"",""186366",06/06/2021,15:49:58,15:50:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
110,"""110"",""186367",06/06/2021,15:49:59,15:50:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
111,"""111"",""186368",06/06/2021,15:50:00,15:50:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
112,"""112"",""186369",06/06/2021,15:50:01,15:50:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
113,"""113"",""186370",06/06/2021,15:50:01,15:50:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
114,"""114"",""186371",06/06/2021,15:50:02,15:50:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
115,"""115"",""186372",06/06/2021,15:50:02,15:50:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
116,"""116"",""186373",06/06/2021,15:50:03,15:50:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
117,"""117"",""186374",06/06/2021,15:50:03,15:50:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
118,"""118"",""186375",06/06/2021,15:50:04,15:50:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
119,"""119"",""186376",06/06/2021,15:50:04,15:50:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
120,"""120"",""186377",06/06/2021,15:50:05,15:50:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
121,"""121"",""186378",06/06/2021,15:50:06,15:50:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
122,"""122"",""186379",06/06/2021,15:50:06,15:50:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
123,"""123"",""186380",06/06/2021,15:50:07,15:50:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
124,"""124"",""186381",06/06/2021,15:50:07,15:50:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
125,"""125"",""186382",06/06/2021,15:50:08,15:50:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
126,"""126"",""186383",06/06/2021,15:50:08,15:50:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
127,"""127"",""186384",06/06/2021,15:50:09,15:50:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
128,"""128"",""186385",06/06/2021,15:50:10,15:50:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
129,"""129"",""186386",06/06/2021,15:50:10,15:50:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
130,"""130"",""186387",06/06/2021,15:50:11,15:50:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
131,"""131"",""186388",06/06/2021,15:50:11,15:50:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
132,"""132"",""186389",06/06/2021,15:50:13,15:50:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
133,"""133"",""186390",06/06/2021,15:50:13,15:50:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
134,"""134"",""186391",06/06/2021,15:50:14,15:50:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
135,"""135"",""186392",06/06/2021,15:50:14,15:50:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
136,"""136"",""186393",06/06/2021,15:50:15,15:50:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
137,"""137"",""186394",06/06/2021,15:50:17,15:50:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
138,"""138"",""186395",06/06/2021,15:50:19,15:50:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
139,"""139"",""186396",06/06/2021,16:34:11,16:34:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
140,"""140"",""186397",06/06/2021,16:34:13,16:34:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
141,"""141"",""186398",06/06/2021,16:34:13,16:34:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
142,"""142"",""186399",06/06/2021,16:34:14,16:34:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
143,"""143"",""186400",06/06/2021,16:34:15,16:34:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
144,"""144"",""186401",06/06/2021,16:34:16,16:34:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
145,"""145"",""186402",06/06/2021,16:34:16,16:34:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
146,"""146"",""186403",06/06/2021,16:34:17,16:34:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
147,"""147"",""186404",06/06/2021,16:34:17,16:34:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
148,"""148"",""186405",06/06/2021,16:34:18,16:34:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
149,"""149"",""186406",06/06/2021,16:34:19,16:34:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
150,"""150"",""186407",06/06/2021,16:34:19,16:34:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
151,"""151"",""186408",06/06/2021,16:34:20,16:34:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
152,"""152"",""186409",06/06/2021,16:34:20,16:34:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
153,"""153"",""186410",06/06/2021,16:34:21,16:34:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
154,"""154"",""186411",06/06/2021,16:34:22,16:34:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
155,"""155"",""186412",06/06/2021,16:34:23,16:34:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
156,"""156"",""186413",06/06/2021,16:34:23,16:34:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
157,"""157"",""186414",06/06/2021,16:34:24,16:34:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
158,"""158"",""186415",06/06/2021,16:34:24,16:34:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
159,"""159"",""186416",06/06/2021,16:34:25,16:34:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
160,"""160"",""186417",06/06/2021,16:34:25,16:34:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
161,"""161"",""186418",06/06/2021,16:34:26,16:34:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
162,"""162"",""186419",06/06/2021,16:34:26,16:34:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
163,"""163"",""186420",06/06/2021,16:34:27,16:34:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
164,"""164"",""186421",06/06/2021,16:34:30,16:34:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
165,"""165"",""186422",06/06/2021,16:34:31,16:34:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
166,"""166"",""186423",06/06/2021,16:34:31,16:34:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
167,"""167"",""186424",06/06/2021,16:34:32,16:34:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
168,"""168"",""186425",06/06/2021,16:34:32,16:34:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
169,"""169"",""186426",06/06/2021,16:34:33,16:34:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
170,"""170"",""186427",06/06/2021,16:34:34,16:34:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
171,"""171"",""186428",06/06/2021,16:34:35,16:34:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
172,"""172"",""186429",06/06/2021,16:34:35,16:34:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
173,"""173"",""186430",06/06/2021,16:34:36,16:34:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
174,"""174"",""186431",06/06/2021,16:34:36,16:34:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
175,"""175"",""186432",06/06/2021,16:34:37,16:34:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
176,"""176"",""186433",06/06/2021,16:34:37,16:34:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
177,"""177"",""186434",06/06/2021,16:34:38,16:34:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
178,"""178"",""186435",06/06/2021,16:34:39,16:34:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
179,"""179"",""186436",06/06/2021,16:34:42,16:34:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
180,"""180"",""186437",06/06/2021,16:34:43,16:34:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
181,"""181"",""186438",06/06/2021,16:34:44,16:34:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
182,"""182"",""186439",06/06/2021,16:37:50,16:37:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
183,"""183"",""186440",06/06/2021,16:37:50,16:37:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
184,"""184"",""186441",06/06/2021,16:37:51,16:37:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
185,"""185"",""186442",06/06/2021,16:37:52,16:37:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
186,"""186"",""186443",06/06/2021,16:37:52,16:37:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
187,"""187"",""186444",06/06/2021,16:37:53,16:38:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
188,"""188"",""186445",06/06/2021,16:37:53,16:38:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
189,"""189"",""186446",06/06/2021,16:37:54,16:38:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
190,"""190"",""186447",06/06/2021,16:37:54,16:38:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
191,"""191"",""186448",06/06/2021,16:38:39,16:38:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
192,"""192"",""186449",06/06/2021,16:38:40,16:38:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
193,"""193"",""186450",06/06/2021,16:38:40,16:38:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
194,"""194"",""186451",06/06/2021,16:38:41,16:38:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
195,"""195"",""186452",06/06/2021,16:38:43,16:38:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
196,"""196"",""186453",06/06/2021,16:38:44,16:38:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
197,"""197"",""186454",06/06/2021,16:38:45,16:38:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
198,"""198"",""186455",06/06/2021,16:38:45,16:38:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
199,"""199"",""186456",06/06/2021,16:38:46,16:38:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
200,"""200"",""186457",06/06/2021,16:38:49,16:38:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
201,"""201"",""186458",06/06/2021,17:14:23,17:14:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
202,"""202"",""186459",06/06/2021,17:14:24,17:14:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
203,"""203"",""186460",06/06/2021,17:14:25,17:14:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
204,"""204"",""186461",06/06/2021,17:14:25,17:14:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
205,"""205"",""186462",06/06/2021,17:14:26,17:14:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
206,"""206"",""186463",06/06/2021,17:14:27,17:14:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
207,"""207"",""186464",06/06/2021,17:14:28,17:14:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
208,"""208"",""186465",06/06/2021,17:14:28,17:14:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
209,"""209"",""186466",06/06/2021,17:14:29,17:14:30,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
210,"""210"",""186467",06/06/2021,17:14:47,17:14:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
