,XIdentifier,Date,Time,RoundTime,Unitnumber,Antennanumber,Transpondertype,Transpondercode,Weight,Inputstatus,Outputstatus,Event,GPScoordinates
1,"""1"",""25",01/04/2021,17:30:16,17:30:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
2,"""2"",""26",01/04/2021,17:30:31,17:30:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
3,"""3"",""27",02/04/2021,07:29:42,07:29:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
4,"""4"",""28",02/04/2021,07:29:42,07:29:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
5,"""5"",""29",02/04/2021,07:29:45,07:29:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
6,"""6"",""30",02/04/2021,07:29:45,07:29:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7,"""7"",""31",02/04/2021,07:30:11,07:30:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
8,"""8"",""32",02/04/2021,07:30:18,07:30:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
9,"""9"",""33",02/04/2021,07:30:21,07:30:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
10,"""10"",""34",02/04/2021,07:30:22,07:30:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
11,"""11"",""35",02/04/2021,07:30:23,07:30:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
12,"""12"",""36",02/04/2021,07:30:24,07:30:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
13,"""13"",""37",02/04/2021,07:30:30,07:30:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
14,"""14"",""38",02/04/2021,07:30:34,07:30:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
15,"""15"",""39",02/04/2021,07:30:35,07:30:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
16,"""16"",""40",02/04/2021,07:30:35,07:30:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
17,"""17"",""41",02/04/2021,07:30:36,07:30:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
18,"""18"",""42",02/04/2021,07:30:39,07:30:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
19,"""19"",""43",02/04/2021,07:30:39,07:30:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
20,"""20"",""44",02/04/2021,07:31:20,07:31:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
21,"""21"",""45",02/04/2021,07:31:49,07:31:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
22,"""22"",""46",02/04/2021,07:32:06,07:32:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
23,"""23"",""47",02/04/2021,07:32:44,07:32:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
24,"""24"",""48",02/04/2021,07:33:58,07:34:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
25,"""25"",""49",02/04/2021,07:34:00,07:34:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
26,"""26"",""50",02/04/2021,07:34:00,07:34:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
27,"""27"",""51",02/04/2021,07:34:00,07:34:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
28,"""28"",""52",02/04/2021,07:34:09,07:34:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
29,"""29"",""53",02/04/2021,07:34:26,07:34:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
30,"""30"",""54",02/04/2021,07:35:29,07:35:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
31,"""31"",""55",02/04/2021,07:35:33,07:35:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
32,"""32"",""56",02/04/2021,07:35:33,07:35:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
33,"""33"",""57",02/04/2021,07:35:36,07:35:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
34,"""34"",""58",02/04/2021,07:35:36,07:35:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
35,"""35"",""59",02/04/2021,07:35:37,07:35:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
36,"""36"",""60",02/04/2021,07:35:37,07:35:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
37,"""37"",""61",02/04/2021,07:35:38,07:35:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
38,"""38"",""62",02/04/2021,07:35:39,07:35:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
39,"""39"",""63",02/04/2021,07:35:41,07:35:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
40,"""40"",""64",02/04/2021,07:35:41,07:35:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
41,"""41"",""65",02/04/2021,07:35:42,07:35:40,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
42,"""42"",""66",02/04/2021,07:35:45,07:35:50,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
43,"""43"",""67",02/04/2021,07:35:46,07:35:50,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
44,"""44"",""68",02/04/2021,07:35:50,07:35:50,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
45,"""45"",""69",02/04/2021,07:35:50,07:35:50,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
46,"""46"",""70",02/04/2021,07:35:54,07:35:50,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
47,"""47"",""71",02/04/2021,07:35:57,07:36:00,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
48,"""48"",""72",02/04/2021,07:35:58,07:36:00,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
49,"""49"",""73",02/04/2021,07:36:05,07:36:10,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
50,"""50"",""74",02/04/2021,07:36:06,07:36:10,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
51,"""51"",""75",02/04/2021,09:43:20,09:43:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
52,"""52"",""76",02/04/2021,09:43:22,09:43:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
53,"""53"",""77",02/04/2021,09:43:23,09:43:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
54,"""54"",""78",02/04/2021,09:43:23,09:43:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
55,"""55"",""79",02/04/2021,09:43:26,09:43:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
56,"""56"",""80",02/04/2021,09:43:27,09:43:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
57,"""57"",""81",02/04/2021,09:43:28,09:43:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
58,"""58"",""82",02/04/2021,09:43:28,09:43:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
59,"""59"",""83",03/04/2021,09:13:20,09:13:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
60,"""60"",""84",03/04/2021,09:13:25,09:13:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
61,"""61"",""85",03/04/2021,09:13:28,09:13:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
62,"""62"",""86",03/04/2021,09:13:42,09:13:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
63,"""63"",""87",03/04/2021,09:13:43,09:13:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
64,"""64"",""88",03/04/2021,09:14:42,09:14:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
65,"""65"",""89",03/04/2021,09:14:45,09:14:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
66,"""66"",""90",03/04/2021,09:14:55,09:15:00,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
67,"""67"",""91",03/04/2021,09:15:04,09:15:00,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
68,"""68"",""92",03/04/2021,09:15:05,09:15:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
69,"""69"",""93",03/04/2021,09:15:22,09:15:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
70,"""70"",""94",03/04/2021,09:15:39,09:15:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
71,"""71"",""95",03/04/2021,09:15:46,09:15:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
72,"""72"",""96",03/04/2021,09:17:47,09:17:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
73,"""73"",""97",03/04/2021,09:17:48,09:17:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
74,"""74"",""98",03/04/2021,09:17:48,09:17:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
75,"""75"",""99",03/04/2021,09:17:49,09:17:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
76,"""76"",""100",03/04/2021,09:17:50,09:17:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
77,"""77"",""101",03/04/2021,09:17:51,09:17:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
78,"""78"",""102",03/04/2021,09:17:52,09:17:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
79,"""79"",""103",03/04/2021,09:17:53,09:17:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
80,"""80"",""104",03/04/2021,09:17:54,09:17:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
81,"""81"",""105",03/04/2021,09:17:55,09:18:00,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
82,"""82"",""106",03/04/2021,09:18:22,09:18:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
83,"""83"",""107",03/04/2021,09:18:56,09:19:00,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
84,"""84"",""108",03/04/2021,09:19:22,09:19:20,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
85,"""85"",""109",03/04/2021,09:19:25,09:19:30,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
86,"""86"",""110",03/04/2021,09:19:37,09:19:40,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
87,"""87"",""111",03/04/2021,09:19:38,09:19:40,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
88,"""88"",""112",03/04/2021,09:19:38,09:19:40,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
89,"""89"",""113",03/04/2021,09:19:39,09:19:40,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
90,"""90"",""114",03/04/2021,09:19:40,09:19:40,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
91,"""91"",""115",03/04/2021,09:19:41,09:19:40,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
92,"""92"",""116",03/04/2021,09:19:42,09:19:40,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
93,"""93"",""117",03/04/2021,09:19:43,09:19:40,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
94,"""94"",""118",03/04/2021,09:19:45,09:19:50,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
95,"""95"",""119",03/04/2021,09:19:45,09:19:50,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
96,"""96"",""120",03/04/2021,09:19:46,09:19:50,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
97,"""97"",""121",03/04/2021,09:19:47,09:19:50,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
98,"""98"",""122",03/04/2021,09:19:47,09:19:50,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
99,"""99"",""123",03/04/2021,09:19:48,09:19:50,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
100,"""100"",""124",03/04/2021,09:19:49,09:19:50,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
101,"""101"",""125",03/04/2021,09:19:50,09:19:50,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
102,"""102"",""126",03/04/2021,09:19:50,09:19:50,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
103,"""103"",""127",03/04/2021,09:19:51,09:19:50,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
104,"""104"",""128",03/04/2021,09:19:52,09:19:50,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
105,"""105"",""129",03/04/2021,09:19:53,09:19:50,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
106,"""106"",""130",03/04/2021,09:19:53,09:19:50,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
107,"""107"",""131",03/04/2021,09:19:54,09:19:50,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
108,"""108"",""132",03/04/2021,09:19:55,09:20:00,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
109,"""109"",""133",03/04/2021,09:19:56,09:20:00,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
110,"""110"",""134",03/04/2021,09:19:57,09:20:00,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
111,"""111"",""135",03/04/2021,09:19:58,09:20:00,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
112,"""112"",""136",03/04/2021,09:19:59,09:20:00,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
113,"""113"",""137",03/04/2021,09:20:02,09:20:00,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
114,"""114"",""138",03/04/2021,09:31:08,09:31:10,40,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
115,"""115"",""139",03/04/2021,11:05:16,11:05:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
116,"""116"",""140",03/04/2021,11:05:28,11:05:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
117,"""117"",""141",03/04/2021,11:06:18,11:06:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
118,"""118"",""142",03/04/2021,11:06:35,11:06:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
119,"""119"",""143",03/04/2021,11:06:36,11:06:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
120,"""120"",""144",03/04/2021,11:06:38,11:06:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
121,"""121"",""145",03/04/2021,11:06:42,11:06:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
122,"""122"",""146",03/04/2021,11:06:54,11:06:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
123,"""123"",""147",03/04/2021,11:06:56,11:07:00,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
124,"""124"",""148",03/04/2021,11:06:56,11:07:00,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
125,"""125"",""149",03/04/2021,11:07:12,11:07:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
126,"""126"",""150",03/04/2021,11:07:13,11:07:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
127,"""127"",""151",03/04/2021,11:07:14,11:07:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
128,"""128"",""152",03/04/2021,11:07:29,11:07:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
129,"""129"",""153",03/04/2021,11:07:37,11:07:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
130,"""130"",""154",03/04/2021,11:07:55,11:08:00,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
131,"""131"",""155",03/04/2021,11:10:06,11:10:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
132,"""132"",""156",03/04/2021,11:10:07,11:10:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
133,"""133"",""157",03/04/2021,11:10:07,11:10:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
134,"""134"",""158",03/04/2021,11:10:08,11:10:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
135,"""135"",""159",03/04/2021,11:10:09,11:10:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
136,"""136"",""160",03/04/2021,11:10:09,11:10:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
137,"""137"",""161",03/04/2021,11:10:10,11:10:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
138,"""138"",""162",03/04/2021,11:10:11,11:10:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
139,"""139"",""163",03/04/2021,11:10:11,11:10:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
140,"""140"",""164",03/04/2021,11:10:12,11:10:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
141,"""141"",""165",03/04/2021,11:10:13,11:10:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
142,"""142"",""166",03/04/2021,11:10:13,11:10:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
143,"""143"",""167",03/04/2021,11:10:14,11:10:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
144,"""144"",""168",03/04/2021,11:10:14,11:10:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
145,"""145"",""169",03/04/2021,11:10:15,11:10:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
146,"""146"",""170",03/04/2021,11:10:15,11:10:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
147,"""147"",""171",03/04/2021,11:10:16,11:10:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
148,"""148"",""172",03/04/2021,11:10:17,11:10:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
149,"""149"",""173",03/04/2021,11:10:17,11:10:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
150,"""150"",""174",03/04/2021,11:10:19,11:10:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
151,"""151"",""175",03/04/2021,11:10:19,11:10:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
152,"""152"",""176",03/04/2021,11:10:20,11:10:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
153,"""153"",""177",03/04/2021,11:10:20,11:10:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
154,"""154"",""178",03/04/2021,11:10:21,11:10:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
155,"""155"",""179",03/04/2021,11:10:22,11:10:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
156,"""156"",""180",03/04/2021,11:10:22,11:10:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
157,"""157"",""181",03/04/2021,11:10:23,11:10:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
158,"""158"",""182",03/04/2021,11:10:23,11:10:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
159,"""159"",""183",03/04/2021,11:10:24,11:10:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
160,"""160"",""184",03/04/2021,11:10:24,11:10:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
161,"""161"",""185",03/04/2021,11:10:25,11:10:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
162,"""162"",""186",03/04/2021,11:10:26,11:10:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
163,"""163"",""187",03/04/2021,11:10:26,11:10:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
164,"""164"",""188",03/04/2021,11:10:27,11:10:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
165,"""165"",""189",03/04/2021,11:10:30,11:10:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
166,"""166"",""190",03/04/2021,11:10:30,11:10:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
167,"""167"",""191",03/04/2021,11:10:32,11:10:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
168,"""168"",""192",03/04/2021,11:10:33,11:10:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
169,"""169"",""193",03/04/2021,11:10:34,11:10:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
170,"""170"",""194",03/04/2021,11:10:35,11:10:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
171,"""171"",""195",03/04/2021,11:10:36,11:10:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
172,"""172"",""196",03/04/2021,11:10:36,11:10:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
173,"""173"",""197",03/04/2021,11:10:38,11:10:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
174,"""174"",""198",03/04/2021,11:10:39,11:10:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
175,"""175"",""199",03/04/2021,11:10:39,11:10:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
176,"""176"",""200",03/04/2021,11:10:41,11:10:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
177,"""177"",""201",03/04/2021,11:10:42,11:10:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
178,"""178"",""202",03/04/2021,11:10:42,11:10:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
179,"""179"",""203",03/04/2021,11:10:43,11:10:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
180,"""180"",""204",03/04/2021,11:10:44,11:10:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
181,"""181"",""205",03/04/2021,11:10:44,11:10:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
182,"""182"",""206",03/04/2021,11:10:45,11:10:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
183,"""183"",""207",03/04/2021,11:10:45,11:10:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
184,"""184"",""208",03/04/2021,11:10:46,11:10:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
185,"""185"",""209",03/04/2021,11:10:47,11:10:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
186,"""186"",""210",03/04/2021,11:10:48,11:10:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
187,"""187"",""211",03/04/2021,11:10:48,11:10:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
188,"""188"",""212",03/04/2021,11:10:49,11:10:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
189,"""189"",""213",03/04/2021,11:10:50,11:10:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
190,"""190"",""214",03/04/2021,11:10:50,11:10:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
191,"""191"",""215",03/04/2021,11:10:51,11:10:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
192,"""192"",""216",03/04/2021,11:10:52,11:10:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
193,"""193"",""217",03/04/2021,11:10:52,11:10:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
194,"""194"",""218",03/04/2021,11:10:54,11:10:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
195,"""195"",""219",04/04/2021,09:09:45,09:09:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
196,"""196"",""220",04/04/2021,09:09:47,09:09:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
197,"""197"",""221",04/04/2021,16:26:23,16:26:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
198,"""198"",""222",04/04/2021,16:26:46,16:26:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
199,"""199"",""223",04/04/2021,16:27:09,16:27:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
200,"""200"",""224",04/04/2021,16:27:10,16:27:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
201,"""201"",""225",04/04/2021,16:27:14,16:27:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
202,"""202"",""226",04/04/2021,16:27:15,16:27:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
203,"""203"",""227",04/04/2021,16:27:16,16:27:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
204,"""204"",""228",04/04/2021,16:27:16,16:27:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
205,"""205"",""229",04/04/2021,16:27:17,16:27:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
206,"""206"",""230",04/04/2021,16:27:18,16:27:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
207,"""207"",""231",04/04/2021,16:27:18,16:27:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
208,"""208"",""232",04/04/2021,16:27:19,16:27:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
209,"""209"",""233",04/04/2021,16:27:19,16:27:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
210,"""210"",""234",04/04/2021,16:27:20,16:27:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
211,"""211"",""235",04/04/2021,16:27:21,16:27:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
212,"""212"",""236",04/04/2021,16:27:21,16:27:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
213,"""213"",""237",04/04/2021,16:27:22,16:27:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
214,"""214"",""238",04/04/2021,16:27:22,16:27:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
215,"""215"",""239",04/04/2021,16:27:23,16:27:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
216,"""216"",""240",04/04/2021,16:27:24,16:27:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
217,"""217"",""241",04/04/2021,16:27:25,16:27:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
218,"""218"",""242",04/04/2021,16:27:25,16:27:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
219,"""219"",""243",04/04/2021,16:27:27,16:27:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
220,"""220"",""244",04/04/2021,16:27:26,16:27:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
221,"""221"",""245",04/04/2021,16:27:27,16:27:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
